"SITE_ID","Met_Var","Season","Npts","MLM_Slope","MLM_pvalue","VIF","Partial_PearsonR","Partial_SpearmanR","Partial_KendallR","Slope_SE"
"CA-Ca1","Precip","Spring",7,0.0280690376172762,0.820131098110742,2.07435383401518,0.141744792305639,0.184010958640332,0.128575712714863,0.113175527305859
"CA-Ca1","PAR","Spring",7,-0.162112596719505,0.523213061386899,1.60406088590045,-0.384135772439506,-0.122320400563295,-0.171184197004365,0.224958920038486
"CA-Ca1","Ta","Spring",7,14.3915466754259,0.276138763862649,2.00809270428348,0.608494992020132,0.327622532460121,0.331956864961941,10.8359839307177
"CA-Ca1","Precip","Summer",7,1.21470489023648,0.00592606415459925,7.34895559887056,0.970922489481533,0.771253576575853,0.364339625667945,0.172917510788118
"CA-Ca1","PAR","Summer",7,0.750998478116599,0.0128747671225179,9.44992984941966,0.951126119623066,0.51678600983454,-0.0430331482911934,0.140773660432654
"CA-Ca1","Ta","Summer",7,-38.691903182442,0.00406450341537217,2.43056167968282,-0.97740039186336,-0.897503116056483,-0.505762161207254,4.83153042327983
"CA-Ca1","Precip","Fall",7,-0.141094639158437,0.347083378328997,1.54632294665317,-0.540393810029226,-0.081184414088599,0.123091490979333,0.126837693830454
"CA-Ca1","PAR","Fall",7,-0.868811197365189,0.222414526424562,3.73896365691086,-0.663183480233578,0.159146193536102,0.279310193865464,0.566106127987625
"CA-Ca1","Ta","Fall",7,13.9446344409781,0.591400602685129,2.93009612372558,0.326828671619908,-0.28617151747856,-0.282576698965955,23.2807295950931
"CA-Ca2","Precip","Spring",6,0.757853672632785,0.0439481882677394,1.29375872095968,0.95605181173226,0.839687327141828,0.731126155013931,0.164342389854661
"CA-Ca2","PAR","Spring",6,1.19016216771636,0.0719291550365284,1.24231522844345,0.928070844963471,0.543533340565781,0.404226041727222,0.337694499388166
"CA-Ca2","Ta","Spring",6,0.524082408873154,0.97670527504939,1.24223525334462,0.0232947249506095,-0.107712845599081,0.0666666666666667,15.9041012592654
"CA-Ca2","Precip","Summer",6,-0.509763739876851,0.891812279503035,1.95140003873573,-0.108187720496963,-0.252667080816425,-0.462910049886276,3.31222143128072
"CA-Ca2","PAR","Summer",6,1.60259452062073,0.521982345364136,2.72814707982739,0.478017654635866,0.602019985119159,0.462910049886276,2.08224792039653
"CA-Ca2","Ta","Summer",6,-32.0485409362954,0.831492444735119,1.57777247045283,-0.168507555264882,-0.227615202800311,-0.110656667034498,132.561925206787
"CA-Ca2","Precip","Fall",6,0.509287688670846,0.0520507585655984,4.37821844752325,0.947949241434403,0.983474728547016,0.306265325514338,0.120966592226207
"CA-Ca2","PAR","Fall",6,-0.211747569018878,0.716925799861763,1.59271398698045,-0.283074200138217,0.164398987305358,-0.335100520447204,0.507301489375607
"CA-Ca2","Ta","Fall",6,-456.554399607357,0.0360542893556752,3.61854574886017,-0.963945710644326,-0.987600227234879,-0.472499538574895,89.1185616291048
"CA-Ca3","Precip","Spring",9,0.17036718541797,0.257443110871225,1.53276648550523,0.496139589781479,0.158627996239841,0.206160937351265,0.133333180476348
"CA-Ca3","PAR","Spring",9,0.201291030186903,0.519156349053079,1.69549072470754,0.296040406910151,0.153396901917446,0.236178788070028,0.290450122916649
"CA-Ca3","Ta","Spring",9,20.6498134078922,0.257962617582142,1.29006735784999,0.495672265327944,0.513396433900279,0.382976799423282,16.1812160518056
"CA-Ca3","Precip","Summer",9,1.60908379826112,0.152423993072108,2.18232360520076,0.602254345070532,0.485043112873183,0.338858237776984,0.953854578903488
"CA-Ca3","PAR","Summer",9,-0.0469861595473835,0.929474677121857,1.91054715738126,-0.0415787755549724,0.182596730032935,-0.0543646892066925,0.504937381216392
"CA-Ca3","Ta","Summer",9,-63.8821934247514,0.0885016103671834,1.34977213286053,-0.686491020765444,-0.627449649269649,-0.416048819259024,30.2605602800513
"CA-Ca3","Precip","Fall",9,-0.00660978961838747,0.943192070495954,1.15817098167657,-0.0334813958553028,0.000331923103637501,-0.11520899586961,0.088237972277078
"CA-Ca3","PAR","Fall",9,-0.714007381704219,0.237046024930731,1.09993926599817,-0.514844621931933,-0.470616959951106,-0.387312978110344,0.53169917786869
"CA-Ca3","Ta","Fall",9,-12.58194794505,0.646312990695312,1.26376046292179,-0.21314751289595,-0.262932972038229,-0.270777837200746,25.7920629126222
"CA-Cbo","Precip","Spring",14,-0.5731482086312,0.429431550867803,3.67417696610878,-0.252005586483272,-0.10315608764754,-0.0126617246297633,0.695999746611809
"CA-Cbo","PAR","Spring",14,-0.577355051751462,0.411015818708455,3.61379813015894,-0.261839505677419,-0.182115617915656,-0.0892610820856997,0.672953811230474
"CA-Cbo","Ta","Spring",14,5.20391567407759,0.729061828659241,1.57444740469862,0.111945020258135,0.214595395986878,0.128200664724248,14.6078753823239
"CA-Cbo","Precip","Summer",14,-0.435186901966409,0.695980318534851,2.17300683938763,-0.126178591289194,-0.0408520598792451,0.0477206900795226,1.08194482800851
"CA-Cbo","PAR","Summer",14,-1.23626346746866,0.500592603187934,2.08465213608321,-0.215780836198509,-0.113052136396207,-0.103107248440379,1.76906803810421
"CA-Cbo","Ta","Summer",14,-49.2508875971328,0.323168891643834,1.65107660186917,-0.312208635679599,-0.38636445660182,-0.228713740797525,47.391336370039
"CA-Cbo","Precip","Fall",14,-0.242803678419503,0.551227066186087,1.76604120783327,-0.191405351805062,-0.211918784201639,-0.101548984220352,0.393728080680112
"CA-Cbo","PAR","Fall",14,-0.764914123771751,0.559853454310776,1.76959373068625,-0.187348618214459,-0.28475912519972,-0.177922647101544,1.26824585146377
"CA-Cbo","Ta","Fall",14,3.22429847917937,0.888081427284926,1.00353519926665,0.0456042471443457,0.0608916230676874,0.114770947116722,22.3345839162152
"CA-Gro","Precip","Spring",11,-0.121225380302817,0.70422054552292,6.15914345419133,-0.147857676198233,0.361817174956689,0.0877192982456141,0.306479018692906
"CA-Gro","PAR","Spring",11,0.0795401435214769,0.819356448726289,5.9122040447022,0.0892637859387038,0.423278819370531,0.223993409131758,0.335447750035623
"CA-Gro","Ta","Spring",11,12.3079713860389,0.0173535622813639,1.33442435863953,0.760502939951544,0.878545155322496,0.688498707997428,3.97196150908157
"CA-Gro","Precip","Summer",10,0.196576635385438,0.721881199599493,1.41151356261502,0.150591248902546,0.332257147681746,0.217019764877714,0.526835990577023
"CA-Gro","PAR","Summer",10,-0.703598812958859,0.341127672690096,1.97182292131916,-0.388805223489764,0.0451171117854546,-0.0297524188956043,0.680656301545735
"CA-Gro","Ta","Summer",10,13.8319493654812,0.599099490194302,1.48396683344351,0.220893977075498,-0.138922904363452,-0.105730136614959,24.9322312994967
"CA-Gro","Precip","Fall",10,0.0801482097746436,0.782211841455762,1.02996230877711,0.117223119924739,-0.00942102513349917,-0.0368384219174928,0.277204551889852
"CA-Gro","PAR","Fall",10,0.102734736477386,0.902001503776507,1.02525740767582,0.0523614931753104,0.258214441729231,0.146968811104804,0.799895930878462
"CA-Gro","Ta","Fall",10,-16.6216916115122,0.425444524000195,1.04744445204456,-0.329502587216967,-0.44587719146864,-0.213676428079581,19.4439239090181
"CA-Man","Precip","Spring",11,-0.250700852945736,0.145476327454631,1.16275125130588,-0.526341708049571,-0.64673183282197,-0.397123172556757,0.15307260184781
"CA-Man","PAR","Spring",11,0.190954909260477,0.127189865901194,1.54726144772174,0.547340288034084,0.398838344909908,-0.0803847522525141,0.110357849710141
"CA-Man","Ta","Spring",11,17.5230769978906,0.0000225669039186769,1.41937471058172,0.966220535254176,0.926685046998707,0.691916392026901,1.76655670103521
"CA-Man","Precip","Summer",11,0.208639383034834,0.448215896766002,1.28995919460609,0.290522313301361,0.193844190760163,0.117266033713261,0.259728678497384
"CA-Man","PAR","Summer",11,-0.0340011239426084,0.919664003464342,1.16851686317806,-0.0394861081557666,-0.0947740515810343,-0.0855482250710064,0.325207904230313
"CA-Man","Ta","Summer",11,8.16168275898518,0.511817649691591,1.1173238819504,0.252699728522541,0.430977996237265,0.32473837634911,11.8112803032872
"CA-Man","Precip","Fall",11,1.39795269886925,0.0570643679196204,13.696951063501,0.651964500434332,0.597980318265863,0.261557072236215,0.614513792905799
"CA-Man","PAR","Fall",11,1.53715419765147,0.060045966993548,14.5141319147663,0.646219140923504,0.601882263338974,0.191612451192958,0.686119223363738
"CA-Man","Ta","Fall",11,18.0766550092862,0.122041489918467,8.4722092042762,0.553571308045497,0.405570350314538,0.0432773494194191,10.278674725578
"CA-Oas","Precip","Spring",14,-0.0689461553496816,0.762044496809489,1.86592769124903,-0.0979346833355849,-0.19242190110985,-0.0811126497220385,0.221554601786288
"CA-Oas","PAR","Spring",14,0.360412393328586,0.176534853140712,2.04670032769403,0.41780956051791,0.160852185446027,0.0898892363696698,0.24783510794157
"CA-Oas","Ta","Spring",14,24.18963947297,0.000144360424231679,1.23834971042177,0.882499353419325,0.877617034756611,0.679749973060207,4.07664173046301
"CA-Oas","Precip","Summer",14,0.534143024533053,0.263549836364639,1.80688246461497,0.350808716435258,0.20824590218222,0.0993838672246705,0.45088984363141
"CA-Oas","PAR","Summer",14,1.09789993317158,0.36601428578086,4.93906034465774,0.28684913620548,0.369284199516302,0.19960835795134,1.15948126642236
"CA-Oas","Ta","Summer",14,-1.31580502478321,0.977948819682498,4.13224202184126,-0.00896143911145554,-0.0616402214269523,0.0706760387835704,46.4297497617895
"CA-Oas","Precip","Fall",14,-0.0738509666003247,0.781536785339839,1.69699708024893,-0.0897286351776727,-0.269497283682755,-0.133016640981906,0.259220738815209
"CA-Oas","PAR","Fall",14,0.254728593827212,0.780906775700488,1.76095802325423,0.0899930776622543,-0.0277728741167467,0.0748176489297635,0.891461951189047
"CA-Oas","Ta","Fall",14,6.24143015813328,0.471953260017628,1.04943254036184,0.230050878625008,0.466872950635832,0.421325155120983,8.3493519923711
"CA-Obs","Precip","Spring",11,-0.123354424618643,0.496482393426107,2.11508605430377,-0.261631876405633,-0.278551292979415,-0.0600048738338268,0.171995804094522
"CA-Obs","PAR","Spring",11,-0.156802829118616,0.459229538713558,2.21610579358374,-0.283818073724931,0.306531800505458,0.0371379540702741,0.200229584967364
"CA-Obs","Ta","Spring",11,14.3068050580911,0.00360877183436409,1.80726890578936,0.851172228437168,0.901708161439479,0.686414393195413,3.3345835004931
"CA-Obs","Precip","Summer",11,0.437519205262513,0.178836076411665,4.51428341759287,0.491685659177564,0.106587788220321,0.0782364118756403,0.29286360120177
"CA-Obs","PAR","Summer",11,-0.354696823431445,0.366895315427801,4.91046078066831,-0.342518126417372,-0.0678075845080899,-0.0478203244574375,0.367727992130602
"CA-Obs","Ta","Summer",11,23.4469076789418,0.343663529693009,10.8374209857343,0.35834235658804,-0.12712470531804,-0.170278059182129,23.0884466645151
"CA-Obs","Precip","Fall",11,-0.0267768128478147,0.81796192429808,1.60937365021498,-0.0899622599697609,-0.0406908113052263,-0.029411583082082,0.11204305404116
"CA-Obs","PAR","Fall",11,-0.390323672936045,0.240631794475601,2.13346027871284,-0.436085043043027,-0.40065848745017,-0.110234100523523,0.304439897321811
"CA-Obs","Ta","Fall",11,12.3324067106858,0.00582828363123445,1.51645234857587,0.828166495546684,0.706914757719639,0.465983414129403,3.15459026444199
"CA-Qfo","Precip","Spring",7,-0.312736366307616,0.103620600563058,2.63747698979451,-0.800612291893033,-0.25940233744545,-0.170919522425226,0.135130940913028
"CA-Qfo","PAR","Spring",7,-0.32039851026032,0.116033916068413,2.0365323556698,-0.784621110184701,-0.378673005522699,-0.150414209399047,0.1461653571532
"CA-Qfo","Ta","Spring",7,8.2017675165847,0.0908019041613661,1.56482774726865,0.817748950536243,0.606229949560732,0.61394061351492,3.33295002817458
"CA-Qfo","Precip","Summer",7,0.0203856486710724,0.861499679965191,1.35782145760605,0.108994086215732,0.0299436513445768,0.170333434621417,0.107341060478431
"CA-Qfo","PAR","Summer",7,0.0240557513605989,0.952980565862037,2.67812292142415,0.0369373783103851,-0.347335717451903,0.132106250179817,0.375747206062678
"CA-Qfo","Ta","Summer",7,10.239435762165,0.650242253425781,2.25381239662813,0.278335875186826,0.747685432582002,0.49948427010515,20.400286103082
"CA-Qfo","Precip","Fall",6,0.401981677710677,0.022067969772452,3.62010623675233,0.977932030227548,0.913695822269547,0.683130051063973,0.0607252710097274
"CA-Qfo","PAR","Fall",6,1.76151595988409,0.0519835860231328,3.38348257359927,0.948016413976866,0.841883381011029,0.478091443733757,0.418104798083424
"CA-Qfo","Ta","Fall",6,26.5531778196755,0.101187673523259,1.13493941744244,0.89881232647674,0.840510514887236,0.617213399848367,9.15666472955759
"CA-TP1","Precip","Spring",5,-1.05452332829978,0.0636994705103174,9.44279868282268,-0.994998283933595,NA,NA,0.105867983349658
"CA-TP1","PAR","Spring",5,-1.10741716559891,0.033517765877128,2.07632072510287,-0.998614330808957,NA,NA,0.0583589858091261
"CA-TP1","Ta","Spring",5,0.815105667108055,0.919753527500241,7.21331282686016,0.125717329401584,NA,NA,6.43219758724543
"CA-TP1","Precip","Summer",7,0.782224920573444,0.342434715981776,1.88402928569559,0.544740241283021,0.992769543068012,0.305132217412539,0.695246680097314
"CA-TP1","PAR","Summer",7,0.98731066461898,0.281968624571591,3.0640547805277,0.602740991538779,0.994045446525846,0.467550435499133,0.754624710060074
"CA-TP1","Ta","Summer",7,-38.4908997898369,0.461651489685695,1.90803558773817,-0.437172640859722,-0.669498029825547,0.0577260079347759,45.7179272102834
"CA-TP1","Precip","Fall",6,-0.069041567832365,0.311157461655666,1.53095560875429,-0.688842538344335,0.131055608499155,0.188982236504614,0.0513760106718565
"CA-TP1","PAR","Fall",6,-0.252243710618451,0.164215047683274,1.41251712361599,-0.835784952316725,-0.853000134759254,-0.188982236504614,0.11717316990159
"CA-TP1","Ta","Fall",6,30.6390968977691,0.0337413183357586,1.47681849629213,0.966258681664242,0.986058631978103,0.877338483425259,5.77522492957763
"CA-TP3","Precip","Spring",10,-0.122001682378327,0.402997659316689,2.77355457241113,-0.344741687544108,-0.636352495607998,-0.307678783647395,0.135619486246139
"CA-TP3","PAR","Spring",10,0.328819231095444,0.0908659580239024,2.6455280297638,0.634778538691568,0.190574409354611,0.261267421866983,0.163405608217186
"CA-TP3","Ta","Spring",10,27.0503216507844,0.000906429134125331,1.24171644424142,0.927369530702474,0.902496947012004,0.715675814936677,4.45539184211576
"CA-TP3","Precip","Summer",7,0.431132031842204,0.661047745760911,1.2779941546416,0.269511717483885,0.0829349735109053,-0.115602246272556,0.889399735007616
"CA-TP3","PAR","Summer",7,2.65872938036028,0.290743417962028,3.39549326875709,0.594138849556475,0.389289794785844,0.037616472313156,2.07815229128814
"CA-TP3","Ta","Summer",7,-112.722507683243,0.20360367019174,2.95238220436605,-0.683163386700154,-0.558517302981771,-0.312950705910527,69.5674765867929
"CA-TP3","Precip","Fall",8,0.148547166324936,0.527776010039558,2.88550997392728,0.32640807484577,0.411802136056287,0.31943828249997,0.215085184667467
"CA-TP3","PAR","Fall",8,-0.0347783851654607,0.97476910526959,3.4639825373104,-0.016822183300219,0.0962774660899406,-0.133630620956212,1.03355977346139
"CA-TP3","Ta","Fall",8,9.38923085299186,0.660768296259294,1.55073878041075,0.230221884863634,0.434831735154572,0.275009549108463,19.8439406987475
"CA-TP4","Precip","Spring",15,0.185264213960694,0.380752650480027,2.18385598954712,0.265442416991412,0.346148313066749,0.112263014839732,0.20288922791233
"CA-TP4","PAR","Spring",15,0.248798848821185,0.357027928138561,2.14530586857395,0.278401122402887,0.419945423343357,0.290021271103244,0.258798966867492
"CA-TP4","Ta","Spring",15,21.9955649746863,0.0340008013359619,1.25521646391933,0.589447025708432,0.670737262014356,0.448110384136978,9.08869707827685
"CA-TP4","Precip","Summer",15,-0.201442447617233,0.705527460516434,1.85193495181991,-0.11614962264236,-0.308681948935478,-0.107295856417222,0.519382638328752
"CA-TP4","PAR","Summer",15,0.166964284900375,0.814973300389863,2.87138459075043,0.0720832664107879,-0.186579242619843,-0.0571496826195031,0.696564830158775
"CA-TP4","Ta","Summer",15,-59.5156644180783,0.100200412754085,1.94839811946287,-0.475909759340308,-0.506693901541862,-0.353064827848824,33.1621952079394
"CA-TP4","Precip","Fall",15,-0.0680909963132575,0.569790776450213,1.36625437025253,-0.173952178188015,-0.238340164910343,-0.151958583000132,0.116222783698767
"CA-TP4","PAR","Fall",15,0.172844715415041,0.469210767981608,2.01129733047963,0.220458917787434,0.245115072452823,0.231074846383636,0.230575510321704
"CA-TP4","Ta","Fall",15,-14.0173061153673,0.175787831440504,1.62359372870451,-0.399884598404603,-0.415433683249888,-0.317163850166814,9.68717268756284
"CA-WP1","Precip","Spring",6,0.571654925685298,0.57574651922395,3.97846886896272,0.424253480776051,0.670723051328908,-0.0530247241230202,0.862785510961434
"CA-WP1","PAR","Spring",6,0.356417375166458,0.541672200902967,4.65761512429897,0.458327799097035,0.710390685997741,-0.0530247241230202,0.488723836539326
"CA-WP1","Ta","Spring",6,14.4091913364241,0.199264117574158,1.46119218021934,0.800735882425842,0.943860150459593,0.727272727272727,7.62210416226958
"CA-WP1","Precip","Summer",6,0.160683738724843,0.818128193557245,1.17900986481617,0.181871806442755,0.299500609186052,0.167845728023075,0.614309760658599
"CA-WP1","PAR","Summer",6,-0.182246909421026,0.826512409612165,1.51433470493719,-0.173487590387825,-0.0656027220659477,-0.119865825371346,0.731544415462257
"CA-WP1","Ta","Summer",6,32.4158870560911,0.458246627272943,1.33582875073181,0.541753372727051,0.374244548806208,0.247593784236069,35.5629992921286
"CA-WP1","Precip","Fall",5,-0.0344430973023561,0.796570345556206,2.08169529977658,-0.314136101251368,NA,NA,0.104093471918096
"CA-WP1","PAR","Fall",5,0.00948689373695668,0.955286607333114,1.68307714267127,0.070177901288266,NA,NA,0.134850195690841
"CA-WP1","Ta","Fall",5,-1.78216914364379,0.473213634438825,1.93612439022627,-0.736224342076293,NA,NA,1.63817021478004
"CH-Aws","Precip","Spring",5,-0.564430737587932,0.0840940591004605,16.0488684388372,-0.991288181919681,NA,NA,0.0749949784932056
"CH-Aws","PAR","Spring",5,-0.39760148744873,0.0677696299679756,1.41945221616607,-0.994339304077765,NA,NA,0.0424861943394618
"CH-Aws","Ta","Spring",5,35.2998535308712,0.0907947258880357,14.5840620418058,0.989846991937892,NA,NA,5.0688803827555
"CH-Aws","Precip","Summer",5,0.252679516026749,0.106995719951877,5.09697918042518,0.985909706653442,NA,NA,0.0428718930508055
"CH-Aws","PAR","Summer",5,-1.13280647699544,0.0883638162850361,7.30420830572728,-0.990382519390853,NA,NA,0.158252905117192
"CH-Aws","Ta","Summer",5,80.755172545409,0.0360754960952381,2.48664383939108,0.998394840612687,NA,NA,4.58107869991439
"CH-Aws","Precip","Fall",5,0.0588853301103471,0.832194581503028,1.41940435650896,0.260546427230027,NA,NA,0.218201067295581
"CH-Aws","PAR","Fall",5,2.71117621378298,0.199901441643397,1.24783214942023,0.951104345395921,NA,NA,0.880450531941211
"CH-Aws","Ta","Fall",5,-37.6490953019045,0.264006688574994,1.2693104473326,-0.915236939478646,NA,NA,16.5743144424589
"CH-Cha","Precip","Spring",12,-0.0423152372713551,0.968995522061923,1.34589203718339,-0.0141763242752643,0.064969334161655,-0.0303334791341102,1.05522362025833
"CH-Cha","PAR","Spring",12,-1.75118770157364,0.553262301749707,6.89282626332862,-0.213720287773862,-0.275233100131404,-0.0537275006347635,2.83002189471026
"CH-Cha","Ta","Spring",12,146.334607048011,0.488621282579727,6.78431542750982,0.248570653300736,0.409105908486863,0.169017548238333,201.605713591424
"CH-Cha","Precip","Summer",13,-0.280609372087467,0.849784380913429,10.9782894433142,-0.0648367920239943,0.019667683590217,0.0585173672548254,1.43960925058709
"CH-Cha","PAR","Summer",13,-2.79013546241218,0.426302485642335,18.3192305015205,-0.267597171254991,-0.0495719184245379,-0.0240192230707631,3.34879184358592
"CH-Cha","Ta","Summer",13,132.276712166485,0.178066050320989,3.9176498093431,0.437805885542571,0.075101461197472,0.0491116204194452,90.5469481600469
"CH-Cha","Precip","Fall",13,0.00301281082709629,0.994549305496199,1.22385942266411,0.00234116795257215,0.0937443040954767,0.0560911530727388,0.428960050625824
"CH-Cha","PAR","Fall",13,0.925037673531123,0.560929716937255,1.5085229961907,0.197287979639618,0.290635448113807,0.195131478531276,1.53220450422576
"CH-Cha","Ta","Fall",13,9.7731514895938,0.771618844612657,1.72096157508405,0.0992243892780289,-0.111346542468063,0.00508195336514942,32.6697964571446
"CH-Dav","Precip","Spring",22,0.0284460492217251,0.88167747272016,1.18911580775822,0.0355617463263052,0.0338846594896971,-0.00684242507344908,0.188420364050906
"CH-Dav","PAR","Spring",22,-0.195000969806626,0.601638198087808,1.67031622036536,-0.124281213854764,-0.189203178262927,-0.1489397587305,0.366956717677769
"CH-Dav","Ta","Spring",22,20.1194359341664,0.15647826202751,1.50385861251849,0.329137899351542,0.381364555153767,0.261977098897385,13.6051490779526
"CH-Dav","Precip","Summer",22,0.278994008597671,0.097768998760232,1.33665300604434,0.380659550125675,0.22296720248411,0.104640225598145,0.159745972507531
"CH-Dav","PAR","Summer",22,-0.411154160811824,0.427100411686622,2.59191328231353,-0.188098103510368,-0.000973247670462285,0.0682764898033017,0.506013320441564
"CH-Dav","Ta","Summer",22,63.0823668174647,0.0137778881092752,2.99919753105098,0.540968258893472,0.278958054469722,0.157717213855805,23.1162907506077
"CH-Dav","Precip","Fall",22,0.200422464954255,0.143254811569363,1.28149224747112,0.33935614859347,0.280675967712376,0.176458098917807,0.1309441680771
"CH-Dav","PAR","Fall",22,-0.370192425377684,0.292683791430616,1.34097027493667,-0.247542796597195,-0.124307018196833,-0.075321756763961,0.341514864508204
"CH-Dav","Ta","Fall",22,18.6697608887196,0.0349103510168399,1.28295843507262,0.473614804825849,0.331301131309826,0.174523165980685,8.18316022481471
"CH-Fru","Precip","Spring",14,0.0285657386449772,0.88284807067782,1.74262267771421,0.0477494549663321,0.058879169563588,0.011349288705468,0.188965002009551
"CH-Fru","PAR","Spring",14,0.795836667435156,0.294286157648463,9.57925125395224,0.33035606257159,0.138516474938081,0.225148892635862,0.719030944025741
